Sample Name,DB,DOHH2,FARAGE,HBL1,KARPAS422,OCILY1,OCILY18,OCILY19,OCILY7,OCILY8,RCK8,RIVA,SUDHL10,SUDHL16,SUDHL2,SUDHL4,SUDHL6,TMD8,TOLEDO,U2932,WSU_DLCL2
COO,GCB,GCB,GCB,ABC,GCB,GCB,GCB,GCB,GCB,GCB,ABC,ABC,GCB,GCB,ABC,GCB,GCB,ABC,GCB,ABC,GCB
